provinsi,jenis,daerah,tahun,periode,gk,jenis_encoded,daerah_encoded,gk_scaled,cluster,PC1,PC2,gk_original
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,50261.0,1,0,-1.6358507478491093,4,-1.568963423725132,-0.9851463981720049,50261.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2016,MARET,54709.0,1,0,-1.6072023936674011,4,-1.5437634126435102,-0.9846170201197066,54709.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,56039.0,1,0,-1.5986362266121692,4,-1.5362283373875396,-0.9844587303693567,56039.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,59793.0,1,1,-1.5744577370442436,6,-1.42080839130331,-0.011302182351751733,59793.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,62064.0,1,1,-1.5598308457792573,6,-1.4079421086669874,-0.011031899627658048,62064.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,66702.0,1,1,-1.5299587534468015,6,-1.381665658263084,-0.010479908753881162,66702.00000000003
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,68018.0,1,1,-1.5214827565710984,6,-1.3742098995887553,-0.010323285211429667,68018.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2017,MARET,116262.0,1,2,-1.210756317914999,1,-1.0067331879871344,0.9681282334776565,116262.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,117333.0,1,2,-1.203858299181049,1,-1.0006654694915371,0.9682556983818856,117333.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2018,MARET,119421.0,1,2,-1.1904100609770456,1,-0.9888359678866749,0.9685042013884501,119421.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,120212.0,1,2,-1.1853154458336708,1,-0.9843545810239134,0.968598342134711,120212.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2017,MARET,58316.0,1,0,-1.5839706909845277,4,-1.5233280619305134,-0.9841877335561635,58315.99999999997
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,60883.0,1,0,-1.567437344495219,4,-1.5087848001394786,-0.9838822224365031,60883.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2018,MARET,63119.0,1,0,-1.5530358786790546,4,-1.49611680895726,-0.9836161052321554,63118.99999999997
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,66622.0,1,0,-1.5304740116155373,4,-1.4762706671364594,-0.9831991962130006,66622.00000000003
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2017,MARET,70859.0,1,1,-1.5031846508538698,6,-1.358114298985588,-0.009985164022900173,70859.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,73412.0,1,1,-1.48674147454409,6,-1.343650353776195,-0.00968131911113812,73412.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2018,MARET,75987.0,1,1,-1.4701566022379076,6,-1.3290617682242218,-0.009374855872678611,75987.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,78999.0,1,1,-1.4507571321850063,6,-1.3119973722310012,-0.00901638314481834,78999.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2019,MARET,124193.0,1,2,-1.1596749112119575,1,-0.9618003444870571,0.9690721402521117,124193.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,130258.0,1,2,-1.1206119012946778,1,-0.9274392682258079,0.9697939653166777,130258.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2020,MARET,137255.0,1,2,-1.0755461337116266,1,-0.8877979738152619,0.9706267122213382,137255.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,138027.0,1,2,-1.0705738923833266,1,-0.8834242308847288,0.9707185916854512,138027.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2019,MARET,68332.0,1,0,-1.5194603682588106,4,-1.4665827132359261,-0.9829956808196935,68332.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,69974.0,1,0,-1.5088846943455092,4,-1.457280011303367,-0.9828002584361787,69974.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2020,MARET,71183.0,1,0,-1.50109785527049,4,-1.4504304579315859,-0.9826563694826651,71183.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,71833.0,1,0,-1.496911382649512,4,-1.44674790235536,-0.9825790098302384,71833.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2019,MARET,81617.0,1,1,-1.4338953086131285,6,-1.2971651714639854,-0.008704802267813672,81617.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,84286.0,1,1,-1.4167050079586818,6,-1.282044031720989,-0.008387151633464707,84286.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2020,MARET,86875.0,1,1,-1.4000299654729709,6,-1.267376129587374,-0.008079022187106877,86875.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,88053.0,1,1,-1.3924427889383368,6,-1.2607022057892288,-0.007938822693939751,88053.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2021,MARET,141383.0,1,2,-1.0489588122048614,1,-0.8644109131711669,0.9711180055216727,141383.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,146024.0,1,2,-1.0190673976910782,1,-0.8381174663569118,0.9716703534399992,146024.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2022,MARET,156513.0,1,2,-0.951510611042711,1,-0.778692350296855,0.9729187002004659,156513.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,170478.0,1,2,-0.861565856962775,1,-0.699574060109164,0.9745807425791405,170478.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2021,MARET,73829.0,1,0,-1.4840556913395546,4,-1.4354396240012868,-0.9823414561898636,73829.00000000003
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,75333.0,1,0,-1.4743688377673225,4,-1.4269187569449109,-0.9821624578556332,75333.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2022,MARET,84266.0,1,0,-1.4168338225008659,4,-1.3763091123873283,-0.9810992982015909,84265.99999999997
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,89496.0,1,0,-1.3831488197197654,4,-1.3466787036740002,-0.9804768505366809,89496.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2021,MARET,90571.0,1,1,-1.3762250380773788,6,-1.2464365520339402,-0.007639143301923723,90571.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,92941.0,1,1,-1.360960514828582,6,-1.2330093878560076,-0.007357078107691151,92941.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2022,MARET,102599.0,1,1,-1.2987559724079574,6,-1.1782922774634033,-0.006207632687480591,102599.0
NUSA TENGGARA TIMUR,NONMAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,110343.0,1,1,-1.248878981674336,6,-1.1344188768752559,-0.0052859816899542,110343.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2013,MARET,308059.0,2,2,0.024555819447655756,5,0.5461303389733824,0.7596666708076293,308059.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2013,SEPTEMBER,321163.0,2,2,0.10895510748657308,5,0.6203706593901029,0.7612262414005512,321163.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2014,MARET,337367.0,2,2,0.21332064956400107,5,0.7121739371703638,0.7631547580281232,337367.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2014,SEPTEMBER,340459.0,2,2,0.23323537778563816,5,0.7296915707729662,0.7635227519439743,340459.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2013,MARET,217918.0,2,0,-0.55601776290247,3,-0.15286434539553995,-1.1964809793183089,217918.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2013,SEPTEMBER,234141.0,2,0,-0.4515298470099672,3,-0.06095342368305079,-1.194550201408589,234141.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2014,MARET,248606.0,2,0,-0.3583647293754328,3,0.02099760156327568,-1.1928286516049706,248606.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2014,SEPTEMBER,251040.0,2,0,-0.3426879995916473,3,0.03478735582871362,-1.1925389694603452,251040.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2013,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2013,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2014,MARET,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2014,SEPTEMBER,313294.0,2,1,0.05827302586430199,5,0.4816373037733027,-0.2124200527243395,313294.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2015,MARET,364920.0,2,2,0.3907820036037057,5,0.8682746353115346,0.766433974187065,364920.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2015,SEPTEMBER,374355.0,2,2,0.4515502638789793,5,0.9217283458679876,0.7675568792957509,374355.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2016,MARET,386139.0,2,2,0.5274477921337566,5,0.9884902457299102,0.7689593502868214,386139.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2016,SEPTEMBER,389661.0,2,2,0.5501320330123484,5,1.0084440314829393,0.7693785205881242,389661.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2015,MARET,281022.0,2,0,-0.1495821194037032,3,0.2046494808847359,-1.1889706662310273,281022.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2015,SEPTEMBER,290363.0,2,0,-0.08941928747669414,3,0.25757063725016527,-1.1878589485182312,290363.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2016,MARET,306721.0,2,0,0.015938126575550184,3,0.35024639742848607,-1.1859121036037763,306721.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2016,SEPTEMBER,310296.0,2,0,0.03896372599092942,3,0.3705004530977303,-1.1854866255154297,310296.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2015,MARET,297863.0,2,1,-0.04111383415771673,5,0.3942134343936924,-0.2142565708729488,297863.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2015,SEPTEMBER,307224.0,2,1,0.01917781231147627,5,0.4472479001614672,-0.2131424728631548,307224.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2016,MARET,322947.0,2,1,0.1204453646493805,5,0.5363260868153207,-0.21127120237837838,322947.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2016,SEPTEMBER,327003.0,2,1,0.1465689538042835,5,0.5593052336109724,-0.210788478147236,327003.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2017,MARET,406973.0,2,2,0.6616339007267666,5,1.1065246501531365,0.7714389056693712,406973.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2017,SEPTEMBER,409382.0,2,2,0.6771496123328221,5,1.1201727676656423,0.7717256124427495,409382.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2018,MARET,418525.0,2,2,0.7360371802922102,5,1.1719721609478522,0.7728137652152681,418525.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2018,SEPTEMBER,421855.0,2,2,0.7574848015658362,5,1.190838176438365,0.7732100846653923,421855.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2017,MARET,326320.0,2,0,0.14216993718870194,3,0.4612839462568824,-1.1835795315608373,326320.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2017,SEPTEMBER,329136.0,2,0,0.16030702472820066,3,0.4772379101071179,-1.183244385743555,329136.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2018,MARET,336584.0,2,0,0.20827756023749983,3,0.5194343315405531,-1.182357963141595,336584.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2018,SEPTEMBER,342303.0,2,0,0.24511207857499742,3,0.5518351551412265,-1.1816773172150903,342303.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2017,MARET,343396.0,2,1,0.2521517933053497,5,0.6521792852433975,-0.20883746771303524,343396.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2017,SEPTEMBER,346737.0,2,1,0.27367026257717686,5,0.6711076209052002,-0.2084398390995621,346737.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2018,MARET,354898.0,2,1,0.3262330365153335,5,0.7173435225322499,-0.20746855890963267,354898.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2018,SEPTEMBER,360069.0,2,1,0.3595380363969911,5,0.7466396685086586,-0.20685313312086606,360069.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2019,MARET,441625.0,2,2,0.8848179765146607,5,1.3028445206568149,0.7755630082476622,441625.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2019,SEPTEMBER,467314.0,2,2,1.0502738152228221,5,1.4483847824993923,0.7786203807264144,467314.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2020,MARET,494388.0,2,2,1.2246500609772213,2,1.6017717204543902,0.7818425887722603,494388.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2020,SEPTEMBER,496191.0,2,2,1.2362626919551034,2,1.6119865630758299,0.7820571725466069,496191.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2019,MARET,353684.0,2,0,0.3184139938047683,3,0.6163138705458889,-1.180322809208524,353684.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2019,SEPTEMBER,359011.0,2,0,0.3527237471154607,3,0.6464938298605921,-1.179688817103175,359011.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2020,MARET,376212.0,2,0,0.46351069412075807,3,0.7439455813477726,-1.1776416426702654,376212.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2020,SEPTEMBER,377246.0,2,0,0.47017040595166776,3,0.7498036774490308,-1.177518581315482,377246.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2019,MARET,373922.0,2,1,0.448761429040697,5,0.8251234260432153,-0.20520442040537878,373922.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,383762.0,2,1,0.5121381837951954,5,0.880871651997163,-0.20403331428248872,383762.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2020,MARET,403005.0,2,1,0.6360770955574729,5,0.9898922934638107,-0.20174311152610958,403005.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,404712.0,2,1,0.6470714167328723,5,0.9995632509539928,-0.20153995317735207,404712.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2021,MARET,508584.0,2,2,1.3160826230193818,2,1.6821987342391709,0.7835321235812588,508584.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2021,SEPTEMBER,531194.0,2,2,1.4617074629583255,2,1.8102950135906704,0.7862230493372083,531194.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2022,MARET,558741.0,2,2,1.639130172635375,2,1.9663617189111373,0.7895015514070508,558741.0
NUSA TENGGARA TIMUR,TOTAL,PERKOTAAN,2022,SEPTEMBER,594016.0,2,2,1.8663268214122988,2,2.1662111772978756,0.7936998002368215,594016.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2021,MARET,385970.0,2,0,0.5263593092523022,3,0.7992292387521037,-1.1764802957650662,385970.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2021,SEPTEMBER,408769.0,2,0,0.6732014466148845,3,0.9283962919557679,-1.173766876202488,408769.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2022,MARET,429079.0,2,0,0.8040126142026752,3,1.0434619900375441,-1.1713496846012792,429079.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAAN,2022,SEPTEMBER,455543.0,2,0,0.9744600164204643,3,1.1933929912210064,-1.1682000756138646,455543.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2021,MARET,415116.0,2,1,0.7140807415769577,5,1.0585068020540813,-0.20030172267912572,415116.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,437607.0,2,1,0.8589391349899071,5,1.1859288904616259,-0.1976249596903129,437607.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2022,MARET,460823.0,2,1,1.0084670555570243,5,1.3174584447041915,-0.19486191093533178,460823.0
NUSA TENGGARA TIMUR,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,490909.0,2,1,1.202242771364325,2,1.4879097786524103,-0.19128123016162568,490909.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2015,MARET,250029.0,0,2,-0.34919957469904545,8,-0.7151236016884006,1.2153367467363578,250029.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,259948.0,0,2,-0.28531400250292055,8,-0.6589278035951887,1.216517255032389,259948.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2016,MARET,265291.0,0,2,-0.250901197558481,8,-0.628657196758609,1.217153151375336,265291.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,275590.0,0,2,-0.18456814906086125,8,-0.570308520020834,1.2183788853143245,275590.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2015,MARET,257337.0,0,0,-0.30213074098503384,0,-0.862023888599371,-0.7292130252829233,257337.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,271176.0,0,0,-0.21299751852085674,0,-0.7836194476464561,-0.7275659787753345,271176.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2016,MARET,277422.0,0,0,-0.17276873699681236,0,-0.7482329212939808,-0.7268226120229391,277422.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,289535.0,0,0,-0.09475220952310925,0,-0.6796070817634758,-0.7253809851462555,289535.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,255104.0,0,1,-0.31651288461987076,7,-0.7805231121072436,0.24323098082840688,255104.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,267745.0,0,1,-0.2350956532325116,7,-0.7089059043548195,0.24473544754583088,267745.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,275121.0,0,1,-0.18758885007507464,7,-0.6671173967698278,0.2456133010785989,275121.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,285537.0,0,1,-0.1205022365056788,7,-0.608105860028332,0.24685295975502386,285537.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,MARET,286049.0,0,2,-0.11720458422576994,8,-0.5110533680642955,1.2196236616292944,286049.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,305430.0,0,2,0.007623147877576874,8,-0.40125089172146416,1.221930288434958,305430.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,MARET,323125.0,0,2,0.12159181407481758,8,-0.3010003979963519,1.224036256203712,323125.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331134.0,0,2,0.17317559749237624,8,-0.2556256478271277,1.2249894461364588,331134.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,MARET,302069.0,0,0,-0.014024135936434203,0,-0.6085960793135998,-0.7238892530177694,302069.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,315188.0,0,0,0.07047176300912109,0,-0.5342707768451201,-0.7223278972020993,315188.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,MARET,320747.0,0,0,0.10627576500914714,0,-0.5027764284632101,-0.7216662936515764,320747.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,326706.0,0,0,0.144656057852852,0,-0.4690158920343916,-0.7209570841610986,326706.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,297455.0,0,1,-0.043741650818269105,7,-0.5405847871706949,0.2482713787359795,297455.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,312222.0,0,1,0.05136856640324282,7,-0.4569227899489525,0.25002887102426363,312222.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,321481.0,0,1,0.11100325870729773,7,-0.4044662021331394,0.25113082951936916,321481.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,328114.0,0,1,0.15372460162260135,7,-0.3668871388452801,0.2519202550186709,328114.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,MARET,348116.0,0,2,0.2825520252607595,8,-0.15941463429562974,1.2270105563172429,348116.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,366155.0,0,2,0.398736301583564,8,-0.05721521885017633,1.229157465194358,366155.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,MARET,379108.0,0,2,0.48216303982899256,8,0.01616961557883634,1.2306990645449467,379108.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,382408.0,0,2,0.5034174392893426,8,0.034865666965831044,1.2310918135495745,382408.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,MARET,337213.0,0,0,0.21232877758918475,0,-0.4094887975122241,-0.7197065951333339,337213.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,345098.0,0,0,0.26311391084520297,0,-0.36481656563754145,-0.7187681630419733,345098.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,MARET,351955.0,0,0,0.30727797663296674,0,-0.32596843704341344,-0.7179520782162969,351955.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,353089.0,0,0,0.31458176117479614,0,-0.31954379393042803,-0.7178171153765248,353089.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,340782.0,0,1,0.2353157326419088,7,-0.29511696339968974,0.25342793513704187,340782.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,351667.0,0,1,0.305423047225518,7,-0.2334483211731938,0.254723411778064,351667.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,361075.0,0,1,0.3660174078688433,7,-0.18014757830990724,0.25584310348580264,361075.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,362874.0,0,1,0.37760427593828866,7,-0.16995539756893652,0.25605721120074976,362874.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,MARET,388798.0,0,2,0.5445736855171114,8,0.07106802101519338,1.2318523184403536,388798.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,407296.0,0,2,0.6637142555830372,8,0.17586788724447422,1.234053855133567,407296.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,MARET,418006.0,0,2,0.7326944429225369,8,0.23654507220044774,1.2353285041758588,418006.0
KALIMANTAN BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,445660.0,0,2,0.9108063104002705,8,0.3932179828234629,1.2386197408346393,445660.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,MARET,360819.0,0,0,0.36436858172888886,0,-0.27574970992392234,-0.7168971305868969,360819.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,377369.0,0,0,0.47096261538609896,0,-0.1819861794830856,-0.7149274348212638,377369.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,MARET,387226.0,0,0,0.5344488625014537,0,-0.12614164053714427,-0.7137543054459257,387226.0
KALIMANTAN BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,407998.0,0,0,0.6682356460136936,0,-0.008458495261188914,-0.711282128984069,407998.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,370423.0,0,1,0.4262253248856167,7,-0.1271867636536569,0.2569556543025482,370423.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,387342.0,0,1,0.5351959868461206,7,-0.03133267473954704,0.2589692665477896,387342.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,397561.0,0,1,0.6010137771750046,7,0.026562764388846416,0.26018547929878677,397561.0
KALIMANTAN BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,421139.0,0,1,0.7528732409556511,7,0.1601432188138644,0.26299161142942706,421139.0
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,84546.0,1,2,-1.4150304189102907,1,-1.1864192382265046,0.9643535584986341,84546.0
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,87567.0,1,2,-1.3955729823134064,1,-1.1693038530022286,0.9647131023601435,87567.0
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,87852.0,1,2,-1.3937373750872855,1,-1.1676891940188066,0.9647470215923614,87851.99999999997
KALIMANTAN BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,90887.0,1,2,-1.3741897683108726,1,-1.1504944922128888,0.9651082316617688,90887.0
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,MARET,61456.0,1,0,-1.563746807861649,4,-1.505538485762282,-0.9838140269275177,61456.0
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,66112.0,1,0,-1.533758782441228,4,-1.479160056896268,-0.983259893786443,66111.99999999997
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,MARET,68058.0,1,0,-1.5212251274867306,4,-1.468135052048058,-0.9830282908885626,68058.0
KALIMANTAN BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,71406.0,1,0,-1.499661573125139,4,-1.4491670580954343,-0.9826298291711402,71406.0
KALIMANTAN BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,68511.0,1,1,-1.5183074781062642,6,-1.3714168228209405,-0.010264610890435288,68511.00000000003
